Product_ID,Date,Store_ID,Sales_Quantity,Price,Promotions,Seasonality_Factors,External_Factors,Demand_Trend,Customer_Segments
1660,02-02-2024,89,398,38.76,Yes,Holiday,Weather,Increasing,Regular
3049,15-05-2024,94,320,12.36,Yes,None,Economic Indicator,Decreasing,Premium
1762,16-12-2024,63,451,69.72,Yes,None,None,Decreasing,Budget
5209,30-06-2024,35,88,30.3,No,Festival,Economic Indicator,Increasing,Premium
1655,30-03-2024,58,151,53.39,No,Festival,Weather,Increasing,Budget
3104,02-12-2024,86,412,85.05,No,None,None,Stable,Premium
4591,07-11-2024,55,213,34.27,Yes,Holiday,Competitor Pricing,Decreasing,Premium
8245,07-07-2024,89,303,16.04,No,Festival,Weather,Increasing,Regular
3667,03-10-2024,31,375,94.13,Yes,None,Weather,Increasing,Regular
7813,08-11-2024,13,494,97.35,Yes,Festival,Economic Indicator,Increasing,Premium
3029,10-12-2024,31,126,22.49,Yes,Holiday,None,Stable,Regular
4712,01-09-2024,90,385,53.09,No,Festival,Economic Indicator,Stable,Premium
2876,12-09-2024,76,271,97.92,No,None,Economic Indicator,Decreasing,Budget
6979,21-03-2024,31,305,19.27,No,None,Weather,Increasing,Regular
9569,23-10-2024,54,101,29.32,Yes,Holiday,Competitor Pricing,Decreasing,Premium
2432,20-11-2024,67,294,11.22,Yes,Festival,Competitor Pricing,Stable,Regular
4529,28-04-2024,76,131,48.76,No,Festival,None,Decreasing,Premium
5531,15-12-2024,42,79,95.61,Yes,Festival,None,Increasing,Budget
1101,06-05-2024,26,435,94.08,No,None,Weather,Increasing,Budget
3096,26-04-2024,56,477,9.8,Yes,Holiday,Economic Indicator,Increasing,Budget
4801,05-08-2024,9,54,69.92,Yes,Festival,None,Increasing,Regular
8465,27-08-2024,25,55,97.09,No,Festival,Economic Indicator,Increasing,Premium
7536,18-04-2024,90,303,94.1,Yes,Holiday,None,Increasing,Regular
3426,22-07-2024,93,208,95.84,Yes,None,Economic Indicator,Increasing,Regular
6681,24-04-2024,41,213,43.49,No,Holiday,Competitor Pricing,Stable,Premium
4382,04-01-2024,63,412,75.32,No,Festival,None,Decreasing,Budget
5315,27-01-2024,69,2,72.56,Yes,Holiday,Weather,Stable,Regular
2461,02-10-2024,86,273,88.28,No,Festival,Competitor Pricing,Decreasing,Budget
9210,15-05-2024,12,449,43.73,Yes,Holiday,Competitor Pricing,Stable,Premium
6561,15-09-2024,54,232,83.27,Yes,Holiday,Economic Indicator,Stable,Regular
8868,24-07-2024,82,160,47.23,No,None,Competitor Pricing,Increasing,Budget
1713,21-05-2024,86,257,28.49,Yes,None,Competitor Pricing,Decreasing,Regular
1197,23-12-2024,23,120,7.65,No,Festival,Economic Indicator,Stable,Regular
3462,20-08-2024,84,465,11.87,No,None,Weather,Increasing,Budget
8811,01-02-2024,13,317,58.57,Yes,None,Economic Indicator,Decreasing,Budget
9365,30-08-2024,37,144,7.42,No,Festival,Economic Indicator,Stable,Premium
6599,28-05-2024,8,185,97.31,Yes,Holiday,Competitor Pricing,Stable,Budget
8701,15-07-2024,3,370,61.73,Yes,Festival,None,Stable,Premium
4513,01-12-2024,29,197,15.78,No,None,Competitor Pricing,Increasing,Budget
3430,09-01-2024,96,248,72.87,Yes,Holiday,None,Increasing,Premium
7745,30-03-2024,20,187,15.87,No,None,Competitor Pricing,Decreasing,Budget
7485,23-05-2024,24,332,63.9,No,Festival,None,Decreasing,Regular
9136,26-11-2024,79,90,49.79,No,Festival,Competitor Pricing,Decreasing,Regular
3793,30-09-2024,82,375,6.3,No,None,Competitor Pricing,Increasing,Budget
5010,04-02-2024,60,295,24.65,No,None,Economic Indicator,Stable,Budget
1266,07-12-2024,88,438,71.3,No,None,Economic Indicator,Increasing,Regular
3821,19-02-2024,9,108,44.21,No,Festival,Weather,Decreasing,Premium
5690,11-08-2024,6,162,13.89,No,Holiday,Competitor Pricing,Increasing,Budget
8981,03-03-2024,6,471,48.39,No,Festival,Economic Indicator,Decreasing,Regular
4137,02-04-2024,17,286,94.99,Yes,Festival,Weather,Increasing,Budget
6792,08-09-2024,6,1,92.85,No,Festival,None,Stable,Premium
1524,24-08-2024,14,67,91.79,Yes,Festival,Economic Indicator,Increasing,Premium
6629,10-07-2024,69,186,35.47,No,Festival,Economic Indicator,Increasing,Budget
2405,16-09-2024,50,270,69.42,Yes,Festival,Economic Indicator,Decreasing,Premium
1878,12-02-2024,49,190,17.52,Yes,None,Competitor Pricing,Decreasing,Premium
5163,13-06-2024,31,298,19.35,No,None,Competitor Pricing,Increasing,Premium
4930,16-09-2024,8,196,10.9,No,Holiday,Weather,Increasing,Budget
9578,13-02-2024,16,338,21.13,No,Festival,Weather,Increasing,Premium
7345,01-05-2024,13,407,89.38,Yes,None,Economic Indicator,Increasing,Premium
9341,27-11-2024,30,277,78.77,Yes,Festival,Competitor Pricing,Stable,Budget
6909,13-06-2024,63,217,67.1,No,None,Economic Indicator,Stable,Premium
2995,25-07-2024,60,18,83.19,Yes,Holiday,None,Stable,Budget
5792,20-09-2024,10,57,13.05,Yes,Holiday,Competitor Pricing,Stable,Premium
7471,24-09-2024,1,209,73.69,Yes,Holiday,None,Decreasing,Budget
2229,23-12-2024,97,30,93.15,Yes,Holiday,Weather,Increasing,Budget
8572,10-12-2024,59,333,89.61,Yes,Holiday,Weather,Stable,Regular
7000,05-03-2024,39,265,52.26,No,Holiday,Economic Indicator,Increasing,Budget
7550,22-01-2024,97,92,91.57,Yes,Holiday,Economic Indicator,Stable,Budget
3426,30-11-2024,4,365,19.31,Yes,None,None,Increasing,Budget
1589,03-01-2024,18,490,5.92,Yes,Holiday,Competitor Pricing,Stable,Budget
4815,17-08-2024,74,246,15.18,Yes,Holiday,Weather,Decreasing,Premium
9249,11-06-2024,70,311,68.02,No,None,Economic Indicator,Increasing,Regular
6269,08-04-2024,2,449,81.2,Yes,Festival,None,Decreasing,Premium
9202,11-04-2024,44,304,74.31,Yes,None,Weather,Increasing,Regular
9879,30-06-2024,36,139,19.53,No,Festival,Economic Indicator,Stable,Budget
2033,13-11-2024,95,39,54,Yes,Holiday,Economic Indicator,Increasing,Premium
2156,03-05-2024,23,38,98.42,Yes,Festival,Weather,Decreasing,Regular
3514,02-12-2024,68,17,24.2,Yes,Holiday,Competitor Pricing,Increasing,Budget
2463,02-04-2024,94,108,48.95,Yes,Holiday,Weather,Increasing,Budget
6826,27-07-2024,89,154,69,No,Festival,None,Stable,Premium
2253,25-06-2024,93,438,65.08,Yes,Festival,Weather,Stable,Budget
2677,07-12-2024,91,47,26.43,No,Festival,Economic Indicator,Stable,Regular
5974,25-08-2024,87,455,66.03,Yes,Festival,Economic Indicator,Increasing,Budget
4574,06-01-2024,16,469,26.91,Yes,Festival,Economic Indicator,Increasing,Budget
9998,02-03-2024,7,253,33.99,Yes,None,Competitor Pricing,Stable,Budget
8003,13-11-2024,11,230,22.5,No,Holiday,Economic Indicator,Increasing,Premium
1254,27-03-2024,86,428,80.13,Yes,None,None,Decreasing,Regular
4720,29-02-2024,33,125,87.8,No,Festival,Competitor Pricing,Stable,Budget
1099,02-06-2024,79,327,78.53,Yes,None,Weather,Stable,Budget
6435,02-11-2024,73,44,22.81,No,Festival,Economic Indicator,Stable,Budget
7860,13-05-2024,78,175,46.67,Yes,Festival,Economic Indicator,Decreasing,Regular
8447,20-08-2024,39,343,18.29,Yes,Holiday,Competitor Pricing,Decreasing,Premium
8323,13-02-2024,59,375,96.77,No,Holiday,Competitor Pricing,Increasing,Budget
2403,11-06-2024,18,430,30.52,Yes,Holiday,Competitor Pricing,Stable,Premium
8326,01-05-2024,73,408,91.84,Yes,Festival,Weather,Stable,Regular
3824,11-12-2024,79,304,81.37,Yes,Holiday,Weather,Increasing,Budget
7718,17-06-2024,40,268,75.7,Yes,None,Weather,Decreasing,Budget
5695,23-04-2024,64,109,68.21,Yes,Holiday,Weather,Decreasing,Regular
5251,05-02-2024,7,181,88.93,Yes,None,Weather,Stable,Premium
9009,26-12-2024,34,119,42.01,No,Festival,Competitor Pricing,Decreasing,Budget
8873,20-08-2024,36,390,55.61,No,Festival,Competitor Pricing,Decreasing,Premium
1709,15-05-2024,12,54,13.99,Yes,Holiday,Weather,Stable,Budget
7592,15-11-2024,27,346,56.15,No,None,Weather,Increasing,Budget
8377,02-01-2024,86,339,21.98,Yes,None,Economic Indicator,Increasing,Regular
8043,29-10-2024,83,150,38.6,Yes,None,Weather,Decreasing,Premium
5319,28-12-2024,34,62,13.06,Yes,Festival,Weather,Stable,Budget
9016,08-05-2024,77,367,82.25,No,None,None,Stable,Regular
8538,07-05-2024,34,84,91.79,Yes,Festival,Competitor Pricing,Increasing,Budget
2162,10-03-2024,20,398,44.1,Yes,None,Economic Indicator,Stable,Budget
5996,11-11-2024,36,299,23.35,No,Festival,Economic Indicator,Increasing,Regular
3270,06-12-2024,50,2,28.86,No,Festival,Weather,Increasing,Premium
4640,05-04-2024,20,87,84.15,Yes,Festival,None,Decreasing,Premium
8029,05-09-2024,10,273,31.06,Yes,Holiday,Weather,Stable,Regular
8940,07-01-2024,43,376,39.43,No,None,Competitor Pricing,Increasing,Regular
7638,27-12-2024,72,461,10.89,No,None,Competitor Pricing,Stable,Regular
4415,04-10-2024,61,62,34.04,No,Holiday,None,Stable,Regular
2101,15-09-2024,92,396,76.83,Yes,Holiday,Weather,Stable,Regular
5499,12-01-2024,32,239,46.56,No,Holiday,None,Increasing,Premium
1141,25-07-2024,95,423,53.46,Yes,Festival,Competitor Pricing,Decreasing,Regular
6448,23-05-2024,69,177,22.23,No,None,Competitor Pricing,Increasing,Regular
9501,10-09-2024,7,132,77.69,Yes,None,None,Stable,Budget
3019,22-12-2024,13,103,57.01,No,None,None,Increasing,Regular
8926,28-01-2024,92,107,7.73,Yes,None,Competitor Pricing,Stable,Regular
9325,11-08-2024,21,175,58.92,No,Holiday,Economic Indicator,Increasing,Regular
7965,01-04-2024,56,284,90.54,No,Festival,Competitor Pricing,Decreasing,Premium
7856,03-05-2024,73,462,49.26,No,Festival,Competitor Pricing,Decreasing,Premium
1929,25-01-2024,72,44,7.5,No,Festival,None,Increasing,Regular
6635,15-07-2024,76,86,60.95,Yes,None,Economic Indicator,Stable,Budget
3154,12-09-2024,1,310,73.6,No,Holiday,Competitor Pricing,Decreasing,Regular
3417,08-02-2024,76,413,99.5,Yes,None,Weather,Decreasing,Premium
1539,26-02-2024,22,486,8.31,Yes,Festival,None,Decreasing,Regular
4381,25-12-2024,77,467,65.19,No,Holiday,Weather,Decreasing,Premium
9890,16-02-2024,7,23,82.55,No,None,None,Decreasing,Budget
7136,18-02-2024,52,153,96.83,No,Festival,Weather,Stable,Regular
2597,26-10-2024,22,211,69.77,Yes,Holiday,Weather,Stable,Budget
9214,08-02-2024,81,7,98.97,No,Holiday,None,Decreasing,Regular
5409,29-08-2024,83,177,82.05,No,None,Competitor Pricing,Decreasing,Budget
1928,23-05-2024,53,302,40.83,Yes,None,Weather,Stable,Budget
2574,15-05-2024,49,45,18.97,Yes,None,Weather,Decreasing,Budget
2460,08-03-2024,86,306,28.92,Yes,None,Weather,Decreasing,Premium
6918,31-05-2024,56,6,6.19,No,Festival,None,Stable,Regular
7715,10-02-2024,36,355,7.57,Yes,Festival,Weather,Increasing,Regular
6123,11-01-2024,22,466,29.6,No,Holiday,Weather,Stable,Regular
5231,01-08-2024,95,212,40.37,Yes,Festival,None,Increasing,Regular
9517,10-06-2024,35,193,17.63,Yes,None,None,Stable,Premium
6138,15-11-2024,64,67,75.44,Yes,Holiday,None,Decreasing,Premium
4578,07-11-2024,17,91,26.91,No,Holiday,Competitor Pricing,Stable,Regular
6807,25-05-2024,17,439,57.6,Yes,Festival,Weather,Increasing,Budget
7416,25-03-2024,27,165,38.93,No,None,Competitor Pricing,Decreasing,Regular
2872,14-02-2024,22,50,76.94,No,Holiday,Economic Indicator,Decreasing,Budget
5682,15-07-2024,51,402,67.56,Yes,Holiday,Weather,Decreasing,Regular
3962,05-11-2024,14,253,67.01,No,Holiday,Weather,Stable,Regular
2214,28-12-2024,47,378,93.97,No,None,Weather,Decreasing,Budget
7635,12-12-2024,47,349,13.31,Yes,Holiday,Weather,Decreasing,Regular
9701,28-10-2024,21,147,19.31,No,Holiday,Economic Indicator,Stable,Premium
7866,12-09-2024,39,307,47.13,Yes,Holiday,Competitor Pricing,Increasing,Premium
4329,24-01-2024,32,90,55.32,No,Holiday,Weather,Stable,Premium
7012,19-10-2024,79,98,16.57,Yes,Holiday,None,Decreasing,Regular
1081,09-04-2024,64,307,82.62,No,Holiday,Weather,Stable,Budget
4769,19-09-2024,94,266,18.23,Yes,None,Competitor Pricing,Decreasing,Regular
8262,08-12-2024,65,347,8.77,No,Holiday,Economic Indicator,Increasing,Budget
6447,11-01-2024,43,135,50.26,Yes,Festival,Weather,Increasing,Regular
4513,27-12-2024,97,116,6.56,No,Festival,None,Stable,Regular
6824,08-05-2024,63,367,84.73,Yes,None,None,Increasing,Budget
9632,27-06-2024,89,289,78.4,Yes,None,None,Stable,Budget
3354,16-06-2024,95,242,20.69,Yes,Festival,Weather,Decreasing,Premium
6530,18-03-2024,77,322,45.72,Yes,None,Competitor Pricing,Increasing,Budget
2453,21-11-2024,3,13,66.36,No,Holiday,None,Decreasing,Regular
7831,09-08-2024,99,38,35.44,No,None,None,Increasing,Regular
3167,30-05-2024,36,373,22.44,No,Holiday,Weather,Stable,Premium
1881,09-05-2024,85,107,11.59,No,Holiday,Weather,Decreasing,Budget
4864,09-10-2024,68,462,80.69,No,Holiday,None,Decreasing,Regular
1327,12-05-2024,43,407,22.57,Yes,Festival,Weather,Stable,Regular
2111,17-01-2024,90,48,49.63,Yes,None,Weather,Increasing,Premium
3949,23-07-2024,8,462,70.95,Yes,None,Competitor Pricing,Increasing,Budget
5077,13-02-2024,53,496,55.33,Yes,Festival,None,Decreasing,Premium
2139,21-02-2024,72,320,79.33,Yes,Festival,Weather,Decreasing,Budget
8332,06-05-2024,66,168,26.23,No,Festival,Weather,Stable,Budget
3337,07-02-2024,6,303,54,Yes,Holiday,None,Decreasing,Premium
2582,08-08-2024,67,434,96.52,No,None,Economic Indicator,Increasing,Budget
4648,17-03-2024,76,12,59.24,No,None,Economic Indicator,Decreasing,Budget
4973,15-09-2024,61,417,17.21,Yes,None,Weather,Decreasing,Regular
2293,19-05-2024,6,85,16.74,Yes,Festival,Economic Indicator,Stable,Premium
2351,16-04-2024,72,277,20.54,No,Holiday,Weather,Decreasing,Premium
2641,03-02-2024,86,316,21.59,No,Holiday,Weather,Stable,Premium
2384,02-10-2024,44,426,45.07,No,Festival,None,Stable,Premium
9652,13-06-2024,22,311,79.74,No,Holiday,Weather,Stable,Premium
4264,19-06-2024,86,131,26.66,No,Holiday,Economic Indicator,Increasing,Budget
4465,10-03-2024,79,413,32.09,Yes,Holiday,None,Increasing,Regular
8008,18-08-2024,28,190,35,Yes,Festival,Economic Indicator,Increasing,Premium
3465,31-01-2024,48,383,75.98,Yes,Holiday,Economic Indicator,Decreasing,Budget
1595,24-12-2024,43,110,46.59,No,None,Weather,Stable,Regular
6758,25-11-2024,66,318,86.95,No,None,Competitor Pricing,Increasing,Regular
3959,15-05-2024,90,378,48.38,Yes,Festival,None,Decreasing,Premium
7410,25-09-2024,47,282,86.12,No,None,Competitor Pricing,Decreasing,Premium
5924,17-02-2024,44,449,44.71,No,Festival,Weather,Stable,Regular
7716,21-12-2024,92,259,68.34,No,Festival,Weather,Increasing,Budget
2417,04-12-2024,90,436,9.77,No,Holiday,None,Stable,Budget
8382,12-07-2024,88,80,40.83,No,Holiday,None,Increasing,Premium
5522,26-03-2024,34,11,36.05,No,Holiday,None,Decreasing,Regular
5174,16-12-2024,90,83,21.75,No,Festival,Weather,Stable,Budget
9263,07-02-2024,93,328,80.19,Yes,None,None,Decreasing,Regular
6397,13-02-2024,80,253,34.63,No,None,Economic Indicator,Increasing,Premium
6905,23-01-2024,60,304,98.37,No,None,Competitor Pricing,Increasing,Regular
8143,22-06-2024,50,392,87.33,No,Holiday,Competitor Pricing,Decreasing,Budget
2573,13-01-2024,57,281,11.97,Yes,Holiday,Weather,Decreasing,Budget
5425,05-05-2024,21,451,27.61,No,Festival,None,Decreasing,Budget
8986,16-03-2024,11,365,51.61,No,Festival,None,Stable,Premium
3628,19-09-2024,20,104,31.55,Yes,None,Economic Indicator,Increasing,Premium
8449,22-03-2024,19,100,85.73,No,Festival,Economic Indicator,Stable,Premium
4160,29-04-2024,62,252,44.43,Yes,None,Economic Indicator,Stable,Premium
4795,08-01-2024,79,42,28.04,No,Festival,Economic Indicator,Decreasing,Budget
9921,22-12-2024,79,265,59.55,Yes,None,Weather,Stable,Regular
2202,09-04-2024,74,483,65.24,Yes,None,Competitor Pricing,Increasing,Regular
7445,11-11-2024,44,450,75.12,Yes,None,None,Stable,Premium
6028,23-04-2024,1,210,72.28,No,Holiday,Competitor Pricing,Increasing,Regular
1321,19-01-2024,95,359,99.9,Yes,Festival,Economic Indicator,Stable,Budget
9401,03-05-2024,24,232,13.33,No,Holiday,Weather,Decreasing,Premium
8526,02-10-2024,2,480,91.8,No,Holiday,None,Stable,Premium
9438,02-09-2024,17,185,5.38,Yes,Holiday,None,Decreasing,Premium
8060,28-07-2024,7,99,59.25,Yes,Holiday,Weather,Increasing,Premium
8284,02-10-2024,56,59,83.41,No,Festival,Competitor Pricing,Increasing,Premium
8841,12-08-2024,53,376,12.32,No,Holiday,Weather,Stable,Budget
1100,13-01-2024,2,294,89.61,Yes,None,Weather,Increasing,Budget
4264,18-12-2024,93,432,83.49,Yes,None,Competitor Pricing,Increasing,Premium
4540,07-03-2024,54,60,14.71,No,Festival,Weather,Decreasing,Budget
7479,07-03-2024,66,97,90.31,Yes,None,Weather,Increasing,Premium
6631,08-06-2024,66,280,33.05,No,Festival,Weather,Increasing,Budget
4798,23-01-2024,15,386,75.84,No,None,None,Increasing,Regular
9126,30-11-2024,70,145,71.84,Yes,Festival,None,Increasing,Budget
3534,13-10-2024,79,233,40.97,Yes,Festival,Weather,Increasing,Budget
7696,28-11-2024,88,365,25.29,Yes,None,None,Decreasing,Budget
4872,21-10-2024,67,348,24.99,No,Holiday,Competitor Pricing,Decreasing,Premium
6652,15-03-2024,23,344,51.84,Yes,Festival,None,Stable,Premium
2612,20-12-2024,9,93,18.99,Yes,Festival,Weather,Increasing,Regular
5977,27-08-2024,22,22,24.49,No,Holiday,Weather,Stable,Budget
5294,09-12-2024,53,300,67.1,Yes,Festival,None,Increasing,Premium
4244,24-12-2024,70,473,69.12,Yes,Holiday,Weather,Increasing,Budget
9300,27-08-2024,58,103,6.39,Yes,Holiday,Weather,Decreasing,Budget
5158,27-05-2024,53,234,56.01,No,Festival,Weather,Increasing,Budget
3734,28-09-2024,81,210,67.27,No,Festival,Economic Indicator,Increasing,Premium
6711,15-06-2024,47,322,60.51,No,None,Competitor Pricing,Stable,Regular
8648,10-01-2024,96,400,69.21,No,Holiday,Economic Indicator,Increasing,Premium
2462,24-07-2024,33,108,12.76,No,None,None,Increasing,Budget
9762,28-11-2024,95,100,51.35,No,Holiday,None,Decreasing,Regular
8489,12-05-2024,98,54,91.71,No,Holiday,Competitor Pricing,Stable,Budget
3888,30-11-2024,21,244,70.55,No,Festival,Competitor Pricing,Decreasing,Budget
9366,07-05-2024,47,493,22.75,No,Holiday,Economic Indicator,Stable,Budget
3715,05-05-2024,75,12,47.92,Yes,None,None,Increasing,Regular
6633,23-04-2024,18,92,43.05,Yes,Holiday,Competitor Pricing,Increasing,Budget
4401,25-04-2024,91,449,10.65,Yes,Festival,None,Decreasing,Budget
8555,26-09-2024,52,150,80.51,Yes,None,Competitor Pricing,Decreasing,Budget
2800,18-12-2024,6,66,38.33,Yes,None,Weather,Stable,Premium
3685,30-09-2024,29,185,78.71,No,None,Weather,Stable,Regular
6966,22-05-2024,61,132,58.87,Yes,Festival,Competitor Pricing,Decreasing,Regular
1299,24-10-2024,99,129,5.84,Yes,Festival,Economic Indicator,Stable,Budget
4376,26-12-2024,81,273,86.38,Yes,Holiday,Weather,Increasing,Premium
4915,06-05-2024,50,225,19.68,Yes,None,Economic Indicator,Stable,Budget
2185,05-02-2024,6,174,48.03,No,None,None,Increasing,Budget
5799,28-12-2024,6,125,86.7,Yes,None,Competitor Pricing,Decreasing,Budget
5421,28-02-2024,37,53,46.08,No,Holiday,Economic Indicator,Increasing,Regular
7803,20-02-2024,53,65,88.72,No,Festival,Weather,Decreasing,Regular
5205,12-10-2024,2,55,82.17,No,Festival,Economic Indicator,Increasing,Budget
3588,24-04-2024,59,298,44.9,Yes,Festival,Economic Indicator,Increasing,Regular
4110,28-12-2024,84,341,38.7,No,None,Competitor Pricing,Stable,Premium
3742,15-06-2024,30,308,26.7,No,Festival,Competitor Pricing,Decreasing,Regular
3062,11-01-2024,86,183,53.03,Yes,Festival,Competitor Pricing,Decreasing,Premium
3334,31-10-2024,2,37,59.93,No,Holiday,None,Decreasing,Premium
7509,16-05-2024,89,157,30.5,No,Festival,Competitor Pricing,Decreasing,Premium
3968,18-02-2024,56,325,64.24,Yes,None,Economic Indicator,Stable,Premium
4448,02-04-2024,35,100,27.11,Yes,Holiday,Competitor Pricing,Decreasing,Premium
6404,28-01-2024,92,82,21.74,Yes,None,None,Increasing,Regular
9914,01-10-2024,37,33,6.52,No,Holiday,Competitor Pricing,Stable,Premium
9259,31-05-2024,21,252,82.03,No,Festival,Weather,Stable,Premium
9263,21-08-2024,88,250,85.23,No,Holiday,None,Decreasing,Premium
7818,28-10-2024,11,377,90.82,No,None,Competitor Pricing,Decreasing,Budget
4316,15-11-2024,59,273,54.28,No,None,None,Stable,Regular
1096,03-09-2024,7,64,64.26,Yes,Holiday,None,Increasing,Budget
6663,24-07-2024,45,347,80.13,No,Festival,None,Stable,Premium
8465,04-12-2024,50,271,78.09,No,Festival,Competitor Pricing,Increasing,Budget
7104,02-01-2024,18,475,86.55,No,Holiday,Economic Indicator,Stable,Premium
8330,11-02-2024,70,177,56.25,No,None,None,Decreasing,Budget
3269,26-09-2024,30,295,65.72,No,Festival,Competitor Pricing,Decreasing,Premium
6030,11-05-2024,71,304,55.31,No,None,Competitor Pricing,Stable,Regular
2077,23-07-2024,37,261,17.17,Yes,Holiday,Competitor Pricing,Decreasing,Regular
5807,22-06-2024,16,350,64.22,Yes,Festival,Economic Indicator,Decreasing,Budget
8878,14-11-2024,46,118,37.03,Yes,None,None,Increasing,Regular
2497,27-11-2024,61,396,44.78,No,None,None,Increasing,Budget
